date,venue,event,match_type,total_overs,player_name,team,runs_scored,balls_faced,boundaries,sixes,balls_bowled,wickets,runs_given,bowled_lbw,maidens,catches,stumpings,run_outs,batting_points,bowling_points,fielding_points,total_fantasy_points,player1,player2,player3,player4,player5,player6,player7,player8,player9,player10,player11
2017-04-05,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,B Kumar,Sunrisers Hyderabad,0,0,0,0,24,2,28,0,0,0,0,0,0,50,0,50,CH Gayle,Mandeep Singh,TM Head,KM Jadhav,SR Watson,Sachin Baby,STR Binny,S Aravind,TS Mills,YS Chahal,A Choudhary
2017-04-09,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,B Kumar,Sunrisers Hyderabad,0,0,0,0,24,2,23,0,0,0,0,0,0,54,0,54,JJ Roy,BB McCullum,SK Raina,AJ Finch,KD Karthik,DR Smith,DS Kulkarni,P Kumar,Basil Thampi,Tejas Baroka,S Kaushik
2017-04-12,Wankhede Stadium,Indian Premier League,T20,20,B Kumar,Sunrisers Hyderabad,4,3,0,0,24,3,23,1,0,1,0,0,4,91,8,103,PA Patel,JC Buttler,RG Sharma,N Rana,KA Pollard,KH Pandya,HH Pandya,Harbhajan Singh,MJ McClenaghan,SL Malinga,JJ Bumrah
2017-04-15,Eden Gardens,Indian Premier League,T20,20,B Kumar,Sunrisers Hyderabad,0,0,0,0,24,3,21,2,0,0,0,0,0,99,0,99,SP Narine,G Gambhir,RV Uthappa,MK Pandey,YK Pathan,SA Yadav,C de Grandhomme,CR Woakes,Kuldeep Yadav,UT Yadav,TA Boult
2017-04-17,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,B Kumar,Sunrisers Hyderabad,0,0,0,0,25,5,20,3,0,0,0,0,0,171,0,171,HM Amla,M Vohra,GJ Maxwell,EJG Morgan,DA Miller,WP Saha,AR Patel,MM Sharma,KC Cariappa,I Sharma,Sandeep Sharma
2017-04-19,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,B Kumar,Sunrisers Hyderabad,0,0,0,0,24,0,31,0,0,0,0,0,0,0,0,0,SV Samson,SW Billings,KK Nair,RR Pant,SS Iyer,AD Mathews,CH Morris,J Yadav,PJ Cummins,A Mishra,Z Khan
2017-04-22,Maharashtra Cricket Association Stadium,Indian Premier League,T20,20,B Kumar,Sunrisers Hyderabad,0,0,0,0,24,1,39,0,0,0,0,0,0,25,0,25,AM Rahane,RA Tripathi,SPD Smith,MS Dhoni,BA Stokes,MK Tiwary,DT Christian,Washington Sundar,SN Thakur,JD Unadkat,Imran Tahir
2017-04-28,"Punjab Cricket Association IS Bindra Stadium, Mohali",Indian Premier League,T20,20,B Kumar,Sunrisers Hyderabad,0,0,0,0,24,2,29,0,0,0,0,0,0,50,0,50,MJ Guptill,M Vohra,SE Marsh,GJ Maxwell,EJG Morgan,WP Saha,AR Patel,Anureet Singh,MM Sharma,I Sharma,KC Cariappa
2017-04-30,"Rajiv Gandhi International Stadium, Uppal",Indian Premier League,T20,20,B Kumar,Sunrisers Hyderabad,0,0,0,0,24,2,30,0,0,0,0,0,0,50,0,50,SP Narine,G Gambhir,RV Uthappa,MK Pandey,YK Pathan,SP Jackson,C de Grandhomme,CR Woakes,NM Coulter-Nile,UT Yadav,Kuldeep Yadav
2017-05-02,Feroz Shah Kotla,Indian Premier League,T20,20,B Kumar,Sunrisers Hyderabad,0,0,0,0,24,1,33,0,0,1,0,0,0,25,8,33,SV Samson,KK Nair,RR Pant,SS Iyer,CJ Anderson,CH Morris,AD Mathews,J Yadav,K Rabada,A Mishra,Mohammed Shami
